5564	10878	5842
5563	10650	6304
5562	10617	6342
5560	10292	6647
5559	10254	6710
5558	10225	6792
5557	10210	6879
5555	10210	7260
5554	10196	7699
5553	10192	8061
5551	12141	4446
5550	11808	4514
5549	11683	4475
5547	11141	4654
5544	10923	4731
5542	10594	4925
5541	10541	4996
5539	10449	5102
5538	10429	5151
5537	10425	5389
5536	10396	6537
5534	13405	9155
5533	13400	9111
5532	13357	9068
5531	13313	9068
5530	12839	8761
5528	12341	8297
5526	11662	8319
5525	11696	8328
5524	11725	8313
5523	11715	8318
5520	13210	9432
5519	13350	9452
5518	13245	10007
5517	11468	8497
5516	11512	8507
5515	11536	8482
5514	11531	8511
5513	11310	8463
5512	10843	5913
5511	11004	5991
5510	11052	5971
5508	13305	8242
5504	12023	8169
5502	11654	8037
5501	11347	7884
5497	10594	7110
5495	10652	8973
5494	11287	8526
5493	11384	8255
5492	11529	7974
5491	10421	3935
5490	10325	4002
5489	10315	4022
5487	10378	4510
5485	10513	4699
5484	10658	4825
5483	12481	5979
5480	11668	7878
5477	11668	7824
5476	11668	7950
5475	11629	8025
5474	12006	7329
5473	12003	7300
5471	12000	7271
5470	12010	7368
5469	12086	7382
5466	12323	8182
5463	11026	4693
5462	10954	4388
5461	11031	4354
5460	11113	4335
5459	11196	4325
5458	11234	4581
5457	11129	6198
5456	11120	6144
5455	11091	6163
5454	11313	6366
5453	10467	4151
5452	10500	4101
5451	10485	4125
5450	10433	4168
5449	10336	4212
5448	10914	6778
5447	10460	6481
5446	10973	6225
5445	10741	6118
5443	10170	8603
5441	10565	4344
5440	10589	4297
5439	10577	4322
5438	10546	4356
5437	10478	4385
5436	10357	4404
5435	10175	9160
5434	10170	8913
5433	10518	7270
5432	10504	7841
5431	13017	8221
5430	13002	8386
5429	12750	8690
5428	12729	8219
5427	12725	8065
5426	12715	8002
5425	12705	7939
5424	12696	7890
5423	12705	7871
5422	12744	7813
5421	12758	7765
5420	12758	7676
5419	11863	6095
5418	11912	6010
5417	12236	5819
5416	10265	4638
5415	10284	4643
5414	10400	4560
5413	13221	7645
5411	13236	7603
5410	13233	7613
5409	13270	7642
5408	12313	7705
5407	12108	7923
5405	12144	7981
5404	12105	7981
5403	12115	7715
5402	10113	7978
5401	10302	7934
5400	10389	7900
5399	11042	7561
5398	10505	6810
5397	10684	6627
5396	9921	4577
5395	10177	4705
5394	10233	4863
5393	10358	5033
5392	10610	5222
5391	10929	5255
5390	10916	5286
5389	11162	5567
5388	11186	5634
5387	11249	5825
5386	11433	6241
5385	11870	6341
5384	12299	6812
5383	12631	7421
5382	12476	7426
5381	12491	7694
5380	12237	4507
5379	12475	4352
5378	12537	4362
5377	12585	4391
5375	11626	5423
5374	11800	5534
5373	11933	7808
5370	11933	7770
5369	11933	8147
5367	20763	21909
5364	23854	16259
5363	23109	16634
5362	22560	16932
5361	21967	17238
5360	21856	17366
5359	21642	17556
5358	21336	17642
5357	20863	17758
5356	20075	17905
5355	20056	17881
5354	20056	17728
5353	20001	16732
5352	19940	15948
5351	19922	15802
5350	19885	15771
5349	19812	15777
5348	19781	15808
5347	19787	15906
5346	19824	16283
5345	19854	16718
5344	19903	17446
5343	19922	17911
5342	19910	17942
5341	19322	18064
5340	18936	18174
5339	18924	18234
5337	21802	19985
5334	19984	18800
5333	19285	18368
5332	19071	18261
5329	18696	18231
5328	18494	18273
5327	18339	18326
5326	18030	18415
5325	17806	18481
5324	17431	18606
5323	17193	18653
5322	17033	18641
5321	16825	18588
5320	16575	18505
5319	21178	21181
5317	20075	20988
5315	21586	16056
5314	21542	16051
5313	21446	16138
5312	21252	16250
5311	20952	16313
5309	20667	16173
5308	20773	16322
5307	20797	16375
5306	20855	16761
5305	20899	17253
5304	21029	17718
5303	21044	17911
5302	21029	18051
5301	20971	18248
5300	20826	18833
5299	20783	19022
5298	20734	19128
5296	20349	19162
5295	20320	19167
5294	20296	19157
5293	20281	19138
5292	20300	19114
5291	20334	19109
5290	20402	19356
5286	17778	17543
5285	17841	17698
5284	17836	17780
5282	17739	18093
5281	17720	18272
5280	17739	18383
5279	17778	18491
5278	18950	18236
5277	19289	19194
5276	19434	19767
5275	19463	19897
5274	19742	20623
5273	19767	20705
5272	19776	20957
5271	19834	21001
5270	20244	21107
5269	20355	21068
5267	21379	15808
5266	21346	15861
5265	21297	15924
5264	21225	15977
5263	21070	16035
5262	20804	16156
5261	20712	16175
5259	20071	16398
5258	20071	16432
5257	20594	16171
5256	20307	16064
5255	20042	16127
5254	19999	15769
5253	19984	15740
5252	19955	15716
5251	19926	15697
5250	19883	15692
5249	19800	15697
5248	19771	15706
5247	19728	15742
5246	19708	15800
5245	19747	16143
5243	19670	16211
5242	19573	16279
5241	19481	16298
5240	19125	16361
5239	19033	16395
5238	18965	16429
5237	18878	16458
5236	18750	16508
5235	18707	16575
5234	18687	16609
5233	18687	16638
5232	18683	16740
5231	18658	16788
5230	18581	16896
5229	18557	16940
5228	18562	16983
5227	18576	17027
5226	18581	17100
5225	18557	17148
5224	18431	17338
5223	18325	17470
5222	18267	17553
5221	18199	17587
5220	18073	17625
5219	17952	17688
5218	17830	17852
5217	18810	21021
5216	18820	20992
5215	18917	21011
5214	18936	20992
5213	19624	20314
5212	17471	17041
5211	18323	16315
5210	18449	16412
5209	18449	16489
5208	18294	16847
5207	18178	17050
5206	18100	17157
5205	17965	17263
5204	17694	17408
5203	20758	22843
5202	21194	23278
5199	20678	19761
5198	20687	19805
5196	20571	19810
5195	20476	19819
5194	19739	16194
5193	19768	16397
5192	19758	16407
5191	19739	16417
5190	19647	16426
5189	19468	16479
5188	19352	16523
5187	19134	16605
5186	18979	16668
5185	18994	16939
5184	18984	17041
5183	18878	17644
5182	18810	18229
5181	20671	19219
5180	20473	19490
5179	20435	19558
5178	20439	19587
5177	20502	19985
5176	20492	20072
5175	20613	20737
5172	20665	21145
5171	20917	21159
5170	20921	20743
5169	20955	20327
5168	20965	20240
5167	21183	19553
5165	12993	9866
5161	14444	11670
5160	14264	11685
5159	14131	11717
5158	13975	11717
5153	13199	13747
5151	13576	13547
5150	13576	13452
5149	13528	13447
5148	13513	13550
5147	13446	13544
5146	13475	13418
5145	13417	13408
5144	13378	13532
5143	13123	11489
5141	13268	11063
5140	13341	10829
5139	12462	11208
5138	12452	11238
5137	12408	11243
5136	12408	11200
5135	12578	11224
5133	12844	15085
5132	12714	15026
5131	13384	13271
5128	13123	13949
5127	13137	13983
5126	13210	14007
5125	13297	14116
5123	13734	15455
5122	13429	15431
5121	13168	15407
5120	13037	15397
5119	12914	15359
5117	13486	14959
5116	13320	14972
5115	13206	14968
5113	13584	10199
5112	13517	10374
5111	13458	10442
5110	14119	11508
5109	14081	11498
5108	14062	11537
5107	14096	11556
5106	14183	11366
5105	15779	11295
5104	15721	11116
5100	13693	13811
5099	13649	13777
5098	13600	13767
5097	13412	13762
5096	13378	13869
5095	13281	13869
5094	13170	13815
5093	12547	11722
5091	12059	11616
5090	12907	12788
5089	12979	12793
5088	13149	12349
5087	12271	11714
5086	12271	11825
5085	12257	11908
5084	12194	12062
5083	12155	12175
5082	12050	11759
5078	12876	15524
5076	13752	11736
5075	13536	12144
5073	13220	12936
5071	12900	13587
5070	12792	13779
5069	12720	13983
5068	12612	14474
5067	12576	14630
5062	13858	11129
5059	14434	11671
5058	14579	11911
5057	14773	12262
5055	13034	14290
5054	12986	14239
5053	12692	14109
5051	12839	15328
5050	12684	15270
5048	12350	15144
5047	11757	12158
5046	11842	12129
5045	11881	12124
5044	12620	12259
5043	12799	12288
5042	13137	12346
5040	13634	15893
5039	13600	15870
5037	12392	12218
5036	12533	11888
5034	12658	10759
5031	12571	11258
5030	12557	11325
5028	14533	11499
5027	14571	11479
5026	14591	11488
5025	14571	11522
5024	14417	11430
5023	12615	12677
5022	12571	12430
5021	12668	12267
5020	13215	11506
5018	13167	11687
5017	13142	11725
5015	13021	11958
5013	12915	12308
5012	14931	12554
5011	14631	12806
5010	14283	13130
5009	14220	13188
5008	13947	13509
5007	13620	13898
5006	13537	13965
5005	13194	14198
5004	12855	14415
5003	12749	14406
5002	12633	14377
5001	13529	10894
5000	13486	11050
4999	13476	11224
4998	13428	11335
4997	13181	11287
4996	13876	13594
4995	13825	13570
4994	13776	13551
4992	13486	13551
4991	13389	13536
4990	13302	13512
4989	13387	15026
4988	13542	15017
4987	14118	10690
4986	14089	10700
4985	14070	10690
4984	14084	10656
4983	14108	10694
4982	14176	10714
4980	12892	10501
4978	12858	10785
4977	12854	10940
4976	12820	11124
4975	12776	11279
4974	12800	11456
4973	13308	14493
4972	13294	14375
4971	13275	14322
4970	13183	14204
4969	12734	10969
4967	12768	11006
4966	12768	10967
4965	12633	10972
4964	14465	11338
4963	14412	11440
4962	14349	11498
4961	12552	15453
4960	12594	15280
4959	12599	15202
4958	12763	14951
4957	12797	14931
4956	12850	14873
4955	12899	14810
4954	12918	14776
4953	12971	14762
4952	13126	14733
4950	12862	10645
4949	13084	10737
4948	13476	10877
4947	13626	10925
4946	13858	10979
4943	12965	15131
4942	13079	15165
4941	13457	15223
4940	13697	15238
4939	12431	11020
4937	12402	10975
4935	12615	11053
4934	13149	13428
4933	13250	13438
4932	13320	13457
4931	12965	14339
4928	13560	15036
4927	13758	15306
4926	13807	15455
4925	13841	15562
4923	13739	15794
4922	13594	15930
4921	13415	16089
4920	13342	16181
4919	13337	16220
4917	13125	15897
4915	13037	15572
4914	12960	15543
4912	12476	15436
4910	13484	11690
4909	13184	11622
4908	12976	12116
4907	12889	12101
4906	12913	12000
4905	12947	11903
4904	12996	11767
4903	13097	11806
4902	12475	15197
4901	12489	15164
4900	12533	15101
4899	12683	14864
4898	12528	14743
4897	14038	13401
4896	13999	13372
4895	13883	13353
4894	13418	13275
4893	13200	13251
4892	13099	13212
4889	13452	14244
4886	13449	14210
4885	13458	14341
4884	13468	14487
4883	11430	11550
4882	11497	11521
4881	11536	11511
4880	12067	11487
4879	12294	11482
4878	12463	11501
4877	12565	11496
4876	12686	11462
4874	13086	11482
4873	13487	11554
4872	13604	11564
4871	13789	11651
4869	14229	10990
4868	14045	11256
4867	13861	11491
4866	13742	12378
4865	13699	12501
4864	14620	12817
4863	13428	12408
4862	13268	12067
4861	13167	12353
4860	13812	15704
4859	13647	15674
4858	13260	15620
4857	13185	15705
4856	16149	28406
4855	16099	28309
4853	16069	28851
4852	16171	29073
4851	16285	29371
4850	16707	28397
4849	16531	28484
4848	16371	28624
4847	16557	28538
4846	16431	28743
4845	16615	28657
4844	16989	26861
4843	15371	27614
4842	16847	28705
4841	16880	28722
4840	16896	28711
4839	16885	28684
4837	15508	29730
4836	15728	29626
4832	16483	28877
4831	16678	28796
4830	16353	29111
4828	16391	29055
4827	16407	29087
4824	15921	29146
4823	15899	29125
4822	15910	29135
4820	15937	29125
4818	16002	29263
4817	15991	29304
4816	15964	29320
4815	15948	29287
4814	16210	29174
4812	16022	27902
4810	16054	27902
4809	16048	27961
4808	16054	27972
4807	15806	28080
4806	15644	28145
4805	15557	28188
4804	15546	28226
4803	15552	28264
4802	15600	28376
4801	16404	27792
4799	16955	28824
4798	17042	29019
4796	16600	28250
4795	16602	28261
4794	16597	28223
4793	16505	28028
4792	16341	28109
4791	15744	28603
4790	15902	28527
4789	16254	28515
4788	16195	28385
4787	15895	28515
4786	15566	27753
4785	15534	27539
4784	16798	28531
4783	16603	28633
4782	15734	29255
4781	15497	29277
4780	16233	28678
4778	15978	27679
4777	15984	27700
4776	15966	27727
4775	15973	27716
4774	15950	27571
4773	15863	27385
4771	15831	28886
4770	15820	28853
4769	15853	28853
4768	16029	28772
4767	15392	28001
4766	15606	27979
4765	15719	27936
4764	15865	27866
4763	15795	27644
4762	15746	27596
4761	15687	27468
4760	16285	28815
4758	16343	28938
4757	16152	29030
4756	16818	29127
4755	16770	29001
4754	16640	28709
4753	16543	28479
4752	16456	28325
4750	16197	27826
4749	16164	27734
4748	16159	27707
4747	16153	27535
4746	16137	27448
4745	16067	27290
4744	15685	28999
4743	15476	29021
4742	15615	28772
4741	15456	28783
4740	16227	25735
4739	16487	26427
4738	16667	27010
4737	17175	27942
4736	17566	28787
4735	16301	28032
4734	15771	28270
4733	15782	28297
4732	15428	28448
4731	15798	28725
4730	15965	28650
4729	16591	28982
4728	16559	29028
4727	16577	29001
4726	16734	28920
4725	15564	29703
4724	15526	29615
4723	15370	27733
4722	15375	27679
4721	15364	27479
4720	15343	27425
4719	15289	26776
4718	15245	26210
4717	15223	25938
4714	15865	29026
4713	15849	28994
4712	15871	28983
4711	15887	28988
4710	16092	28902
4707	14640	30093
4706	14542	30113
4705	14395	30113
4704	14076	30059
4703	14023	30093
4702	13227	30721
4701	13201	30741
4699	10104	26507
4698	10235	26365
4694	10835	25225
4693	11196	24373
4692	11455	23778
4691	11666	23276
4690	11906	22694
4688	10361	25448
4683	11762	27996
4681	11388	28165
4680	11334	28088
4679	11296	28117
4678	11226	28025
4677	10923	28830
4676	10858	28744
4675	11667	29498
4674	11496	29606
4673	13027	29738
4671	12838	29554
4669	14951	28394
4667	14375	28664
4666	14429	28766
4665	14510	28588
4664	14570	28687
4663	14629	28524
4662	14683	28624
4661	14245	28734
4660	14305	28836
4658	13786	27484
4656	14055	27113
4655	13856	26846
4654	13818	26767
4653	13372	27054
4652	13263	27108
4651	13316	26935
4650	13193	26989
4649	11440	26679
4648	11575	26673
4647	11435	26506
4646	11559	26495
4645	12607	27605
4644	12528	27583
4643	12539	27475
4642	12671	27497
4640	12869	26906
4638	13059	26304
4637	12966	26358
4636	13014	26218
4635	12907	26272
4634	14231	25695
4633	14307	25828
4632	14350	25636
4631	14420	25763
4630	14534	25698
4629	14463	25582
4627	14080	25663
4626	14031	25534
4624	13901	25328
4623	13901	25182
4622	14123	25187
4621	14123	25333
4620	14177	25475
4619	14198	25466
4618	14247	25576
4616	12775	25571
4613	12771	25598
4612	12793	25474
4610	13758	24461
4608	13875	24126
4607	12197	23964
4604	14042	23638
4603	14398	23668
4602	14415	23641
4601	14377	23620
4600	14361	23647
4599	14489	23722
4598	14139	22013
4597	14074	22120
4596	14438	24402
4595	14161	24396
4594	13890	24375
4593	14399	24294
4592	13922	24288
4591	12752	25758
4590	12752	25710
4589	12789	25715
4588	12789	25753
4587	12635	25774
4586	12525	25769
4584	10623	25720
4583	12298	27041
4577	12496	26151
4573	13812	26625
4572	13657	26690
4570	13375	25310
4569	13283	29104
4567	13240	28967
4566	13299	28929
4565	13795	30273
4564	13681	30197
4563	13606	30176
4561	12998	30094
4560	12777	30132
4559	12544	30165
4558	12369	30213
4556	11721	30376
4555	11863	28138
4554	11735	28084
4553	11644	28052
4552	11530	27929
4551	13375	28095
4549	11813	28261
4547	11883	28080
4544	11602	27897
4543	11575	27902
4542	11404	28005
4540	14611	27762
4539	14426	27859
4536	12955	28670
4535	12869	28547
4533	12813	23607
4532	12537	23353
4531	12521	23364
4530	12373	23218
4528	13544	28264
4527	14376	26953
4526	14177	27055
4525	14280	27271
4524	14436	27196
4521	12786	30428
4520	12905	30676
4519	12964	30823
4518	11914	26725
4517	11757	26432
4516	11784	26291
4515	12939	25842
4514	12977	25973
4513	13036	26064
4512	11168	27028
4511	11128	27028
4510	11128	26996
4509	11166	26996
4508	11177	27223
4507	10750	27250
4504	11539	25860
4502	13189	24912
4501	13162	24944
4500	13038	24949
4499	12989	25165
4498	14680	24674
4497	14476	24722
4493	12165	23159
4492	13155	27477
4489	13258	27947
4488	13090	28089
4487	10699	28403
4486	10840	28446
4485	10925	28506
4484	14630	22058
4483	14548	22069
4482	14424	22063
4481	14326	22025
4480	12696	21898
4479	12680	21923
4478	12577	22074
4477	12442	22166
4476	12204	22750
4475	14173	25899
4474	14060	25964
4471	12289	26524
4469	12229	26315
4466	11505	26185
4465	11251	26266
4464	11089	26266
4463	10922	26255
4462	12880	30851
4461	12276	30096
4460	11449	28994
4459	10979	28372
4458	10746	28041
4457	10714	27981
4455	10644	27455
4454	10465	26088
4452	12389	22797
4449	12105	26624
4448	11991	26431
4447	11991	26302
4446	11991	26686
4445	12051	26759
4444	12110	27472
4443	12213	27640
4442	12235	27840
4441	12126	28034
4440	12141	28294
4438	11840	28715
4437	12211	23608
4436	12200	23601
4435	12319	23666
4434	12271	23785
4433	12168	23736
4432	12189	23682
4431	11979	23595
4430	12635	26784
4429	12418	26860
4428	12316	26876
4427	13265	27435
4425	13287	27478
4424	13294	27494
4423	13191	27275
4422	12209	26148
4421	12220	25856
4420	11211	28406
4419	11206	28487
4418	11147	28595
4417	13222	25435
4416	13119	25483
4415	13017	25500
4413	12784	25462
4412	12779	25162
4411	12431	26292
4410	12253	26346
4409	14391	28368
4408	14418	28389
4407	14440	28368
4406	14429	28346
4405	14220	28470
4404	11423	28024
4403	11253	28148
4402	11226	28153
4400	13011	26466
4399	15062	28796
4398	14925	28872
4397	13911	26822
4396	13603	26968
4394	11299	24716
4392	11905	28288
4391	11589	28197
4390	11308	27905
4389	11233	27867
4387	10692	27851
4386	13626	26626
4385	13755	26895
4384	13183	26172
4383	13163	26134
4382	13177	26107
4381	13172	26118
4380	13269	26334
4379	13074	26582
4378	13166	26528
4376	13433	26431
4375	14027	28490
4374	13989	28539
4373	14000	28555
4372	14001	28523
4371	14182	28388
4369	11931	22639
4367	11798	22558
4366	11791	22507
4365	11798	22470
4364	11916	22177
4363	12033	21855
4362	12033	21716
4361	11989	21591
4360	11945	21525
4359	11791	21416
4358	11608	21284
4357	11705	23768
4356	11462	24326
4355	11267	24795
4354	11197	24774
4353	11180	24795
4350	12831	26173
4349	12750	26001
4348	12723	25887
4345	12146	22726
4344	12033	22988
4343	11957	25858
4342	11973	25151
4337	11402	26790
4336	11202	26768
4334	10887	26671
4333	10764	26671
4332	10544	26692
4331	11388	25862
4329	12377	25829
4328	12404	25905
4327	12680	25894
4326	12853	25867
4325	13098	25797
4324	13348	25689
4323	13245	26518
4322	13180	26380
4321	12696	30279
4320	12604	30312
4319	12669	30398
4318	14004	25954
4316	13674	25294
4315	13680	25177
4313	12053	28182
4312	12053	28042
4311	11880	28036
4310	13882	24986
4307	13883	24943
4306	13878	25182
4305	10907	27653
4303	10809	27755
4302	10798	27663
4301	10988	27647
4300	10998	27761
4299	10912	27750
4298	10923	27825
4297	11919	25149
4295	13393	25779
4294	13559	25687
4293	13445	25465
4292	13280	25552
4291	15213	29306
4290	15153	29333
4289	11694	27916
4288	11705	27860
4287	11694	27833
4286	11662	27768
4285	11726	27752
4284	15224	29346
4283	15035	28703
4282	14075	27155
4281	13845	27274
4280	14485	24530
4279	14474	24563
4278	14426	24585
4276	14150	24568
4275	13885	24552
4274	13858	24525
4273	13853	24476
4272	13966	24163
4271	13998	24147
4270	14323	24152
4269	14355	24185
4268	14426	24363
4266	14677	24530
4265	12667	21942
4264	12375	21812
4262	13099	29314
4261	12867	22577
4260	12640	22490
4259	12618	22458
4258	12613	22409
4257	12602	22371
4256	12580	22350
4255	12395	22279
4254	12336	27035
4252	13402	30583
4251	13316	30554
4250	13202	30494
4249	13132	30424
4248	13078	30316
4247	12964	30100
4246	12366	23299
4245	12376	23310
4244	12280	23413
4243	12242	23407
4242	12099	23315
4241	11822	26151
4240	11849	25859
4239	14682	25198
4233	11051	25138
4232	10964	25138
4231	10893	25090
4229	11235	25135
4228	11202	25247
4227	10937	25182
4226	10948	25127
4225	10914	26358
4224	10708	26315
4223	10496	26326
4222	12321	27037
4221	12380	27088
4220	12494	27088
4219	12737	26996
4218	12748	26969
4217	12307	27473
4216	12312	27798
4213	13460	26673
4212	13460	26630
4211	13476	26571
4209	13357	26291
4208	12476	27228
4207	12090	27223
4206	14170	29086
4205	14343	29091
4204	14343	29167
4203	14716	29167
4202	14985	28994
4201	15160	29128
4200	15071	29166
4199	13682	26742
4198	13530	26818
4197	12355	25574
4196	12171	25564
4195	14171	28172
4194	13961	27765
4193	13765	27846
4192	11339	23616
4191	11415	23450
4190	11420	23407
4189	11415	23364
4188	11398	23353
4187	11377	23348
4186	11334	23369
4185	11312	23413
4183	11290	25627
4182	11426	25135
4181	10823	27473
4179	10793	27506
4177	10804	27247
4176	11077	23982
4175	10971	23949
4174	10966	23917
4173	10966	23890
4172	10998	23825
4171	11069	23712
4170	11159	23760
4167	12635	25895
4166	12635	25638
4164	13856	28163
4163	13829	28012
4162	13775	27842
4161	13726	27763
4158	13591	27720
4156	13332	27844
4154	13344	28569
4153	13312	28579
4152	12998	28639
4150	13697	28488
4149	13485	28677
4147	13036	28839
4146	10666	27643
4145	11148	27558
4144	11148	27477
4143	11251	27326
4142	11299	27190
4141	11316	27104
4140	11289	27061
4139	11029	26726
4138	11584	26767
4137	11552	26405
4136	11595	26227
4134	14862	29251
4133	15065	29154
4132	12471	24962
4131	12508	24865
4130	12323	24784
4129	13296	26893
4128	13258	26854
4125	13420	27159
4124	14038	28985
4123	14778	28574
4121	14878	29457
4120	14986	29457
4119	15169	29365
4118	13870	26742
4117	13784	26785
4116	13725	26662
4114	12114	27888
4113	12146	27817
4112	12130	27671
4111	12087	27661
4110	11865	27725
4109	11898	27882
4108	11860	27952
4107	13424	28704
4106	13402	28542
4105	13402	28278
4104	13868	28736
4103	13633	28909
4102	13476	29012
4100	13119	29158
4099	13580	30442
4098	13424	30309
4097	13305	30239
4096	13186	30233
4095	13048	30260
4094	13472	27526
4093	13510	27544
4092	13532	27533
4091	13516	27500
4090	13245	27662
4087	13642	27048
4086	13092	27324
4085	12923	27291
4084	12734	27389
4082	12393	28070
4081	12141	28280
4080	12080	28356
4079	13207	25940
4077	13215	25956
4076	13220	25967
4075	13134	25781
4074	14242	27488
4073	14132	27542
4072	14099	27482
4071	14062	27461
4070	13921	27417
4068	13759	27082
4067	12609	22982
4066	12361	23231
4065	14547	27531
4064	14485	27558
4063	14458	27531
4062	14309	27623
4061	15000	28587
4057	14483	23530
4055	14418	23539
4054	14435	23501
4053	14667	23641
4052	14744	23652
4051	12436	21955
4050	12610	22025
4049	11629	25860
4048	11640	25144
4047	14892	28603
4046	14941	28576
4045	14865	28430
4044	14736	28489
4043	14007	26661
4042	13950	26677
4041	13939	26650
4040	13988	26623
4039	14134	26919
4038	13135	27104
4037	13092	27093
4036	13081	27061
4035	13108	27050
4034	13211	27265
4033	11881	27016
4032	11892	27102
4031	13308	26027
4030	13422	26258
4029	13469	25173
4028	13550	24921
4027	13550	24807
4026	14503	27374
4025	14249	27504
4024	11869	26845
4023	11869	26747
4022	13861	27610
4021	13890	27599
4020	13907	27632
4019	13880	27643
4018	13717	27367
4016	14682	25668
4015	14597	25663
4014	14245	25863
4013	13590	26176
4012	13316	26311
4011	12984	26479
4010	12919	26463
4008	12741	26322
4007	12676	26317
4006	12600	26355
4005	13572	27255
4004	13615	27261
4003	13631	27299
4002	13598	27309
4001	13507	27115
4000	12089	25154
3999	12105	24912
3998	11940	24890
3997	13926	22058
3996	14657	22361
3995	14144	22678
3993	12633	24139
3991	13523	27934
3990	13447	27778
3989	12849	27330
3988	12865	27354
3987	12881	27376
3986	13006	27446
3985	13114	26414
3984	13000	26191
3983	12865	28328
3982	12860	28271
3981	12844	28239
3980	12784	28179
3979	12514	27963
3978	12451	27936
3977	11042	27477
3976	11026	27232
3975	14312	25421
3973	13842	25621
3972	13000	25824
3971	12957	25688
3970	12589	26551
3969	12449	26627
3968	12303	26670
3967	12871	22887
3966	12638	22762
3965	12449	22633
3964	12280	22562
3962	12571	24707
3960	12598	24712
3959	12561	24706
3958	12385	24636
3957	14299	23769
3955	14278	23724
3954	14288	23746
3953	14424	23843
3952	14559	23576
3951	13089	25166
3949	15375	29785
3948	12114	24173
3947	11957	24108
3946	11903	24059
3945	11798	24022
3944	11640	24394
3943	11250	24249
3942	12460	24458
3941	12184	24344
3940	12098	24339
3939	11728	24187
3938	10988	25614
3937	10713	25506
3935	10752	28832
3934	10678	25585
3933	10418	25472
3932	10278	25807
3931	10548	25904
3930	10294	26039
3929	10305	25985
3928	10305	25910
3927	10332	25827
3924	10631	29568
3923	10653	29001
3922	10690	28920
3921	10766	28832
3920	10885	28725
3919	10901	28682
3918	10938	28315
3917	11716	27030
3916	11694	26760
3915	14184	28904
3914	14587	28918
3913	14584	28999
3912	14589	28826
3911	14525	28713
3910	14698	26760
3909	14359	26884
3908	14213	26879
3907	13996	26992
3905	13935	23953
3904	13687	24666
3903	11308	22346
3902	11406	22411
3901	11762	22562
3899	14993	27789
3897	14501	28012
3896	14099	28206
3895	14051	28217
3894	13856	28234
3893	12807	28333
3892	12222	28565
3891	11995	28657
3890	11806	28727
3889	11660	28770
3888	11321	28824
3887	12148	30253
3886	12083	30177
3885	12013	30102
3884	11959	30069
3883	11759	30058
3882	11705	30037
3881	11553	29853
3880	11472	29502
3879	11429	29410
3878	11364	29291
3877	11256	29134
3876	11197	29053
3875	11164	28988
3874	11143	28934
3873	11137	28826
3871	11952	24726
3869	12793	23741
3868	12768	23908
3867	12698	24032
3866	12568	24249
3865	12487	24391
3864	12292	24861
3863	12265	24969
3862	12260	25158
3861	14711	22946
3860	14660	22946
3859	14611	22935
3858	14271	22741
3857	14535	22311
3856	13283	27886
3855	13062	27745
3854	13002	27670
3853	12694	27459
3852	12624	30154
3851	12462	29913
3850	12353	29783
3849	12207	29613
3848	13680	27702
3847	13669	27583
3846	13186	28298
3845	13186	28165
3844	12564	27679
3842	14880	27844
3841	14733	27153
3840	14668	26403
3839	14682	26123
3838	14682	24758
3837	14668	24008
3836	14675	23986
3834	14763	23569
3833	14741	23288
3832	14638	22146
3831	14616	21882
3830	12940	26762
3829	12977	26796
3828	12988	26789
3827	12961	26782
3826	12831	26535
3825	12826	26497
3824	12836	26459
3823	12858	26421
3822	13422	27356
3821	13454	27356
3820	13471	27383
3819	13444	27399
3818	13346	27196
3817	11965	29682
3816	12510	29531
3815	12645	29660
3814	12807	29855
3813	12948	30103
3812	13256	29904
3811	13094	30017
3810	13089	30082
3809	12319	22798
3808	11476	24782
3807	11325	25133
3806	14682	26046
3805	14444	26046
3804	13676	26349
3803	12456	22157
3802	12191	22043
3801	11494	23686
3800	11229	23568
3799	11040	24083
3798	10683	23822
3797	10842	23881
3796	10793	23978
3795	11279	24184
3794	14098	28621
3793	14065	28601
3792	14049	28612
3791	14065	28644
3790	14244	28520
3789	11126	25136
3788	11024	25475
3787	10959	25726
3786	10943	25992
3785	10921	26273
3784	10878	26780
3783	10824	26855
3782	10786	26920
3781	10748	27045
3780	10705	27196
3779	10667	27212
3778	10618	27255
3777	13707	26410
3776	13478	26513
3775	14874	29331
3774	14998	29320
3773	15114	29252
3770	11768	16901
3768	11812	16817
3767	11799	16757
3765	11717	16768
3763	11689	16865
3760	12429	18186
3757	11570	18739
3754	12734	18479
3752	12027	18972
3751	12041	18991
3750	12136	18972
3749	12191	18927
3748	12255	18826
3747	12292	18433
3746	12319	18241
3744	12504	18184
3743	12731	18383
3742	12481	18383
3741	13028	18203
3740	13024	18305
3739	12838	18300
3738	12843	18183
3737	12726	18178
3736	13792	17815
3735	13241	17815
3734	10289	17501
3732	9544	17426
3731	9567	17790
3730	11433	18248
3729	11381	18192
3728	11268	18238
3727	10705	19875
3725	10643	19612
3724	10598	19493
3723	10789	17131
3721	10727	17390
3720	10711	17480
3719	10721	17803
3718	9276	18276
3716	9097	18570
3715	8963	18717
3714	9435	17763
3713	9386	17258
3712	11569	17569
3708	11057	17825
3707	11007	17825
3706	11401	17487
3705	11516	17418
3703	11241	17738
3702	11345	17707
3700	11258	17810
3699	10447	18930
3697	10100	18878
3695	9644	18688
3694	9368	18524
3692	9654	18504
3691	9831	18589
3688	10929	18044
3687	10939	18087
3686	10965	18126
3683	11422	18638
3681	10716	19007
3680	10742	18745
3679	10552	18973
3678	10523	19342
3677	10637	19459
3675	9985	18504
